Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
秦仲	秦仲_平民来访	6591		3	5	2				enemy116	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\passerby064.spr	1			
殷方	殷方_平民来访	6592		3	5	2				enemy113	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy079.spr	1			
紫苑	紫苑_平民来访	6593		3	5	2				enemy117	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\Passerby116.spr				
殷童	殷童_平民来访	6594		3	5	2				enemy035	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\passby027.spr	1			
福临门	福临门_迷你游戏	6615	<color=gold>天降财神<color>	3	5	2				passerby076	0	0	0	0	0	36	36	20	11	10	27	marry_fulinmen		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy071.spr	1			
皇家管家	管家_皇家城里	6616		3	5	2				passerby283	0	0	0	0	0	36	36	20	11	10	27	marry_guanjia		sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	美丽的侍女_皇家城里	6617		3	5	2				passerby284	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	花童_皇家城里	6618		3	5	2				passerby285	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	灯笼左_皇家城里	6619		3	5	2				passerby290	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	灯笼右_皇家城里	6620		3	5	2				passerby291	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	喜字牌_皇家城里	6621		3	5	2				passerby292	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	拱形花门_皇家城里	6622		3	5	2				passerby293	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	灯笼2_皇家城里	6623		3	5	2				passerby294	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	灯笼3_皇家城里	6624		3	5	2				passerby295	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	灯笼4_皇家城里	6625		3	5	2				passerby296	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家庆典	开心大爆竹_皇家城里	6626		3	5	2				passerby297	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	白族舞男_皇家城里	6627		3	5	2				critter067	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	维吾尔族男_皇家城里	6628		3	5	2				critter068	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	维吾尔族女a_皇家城里	6629		3	5	2				critter069a	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	维吾尔族女b_皇家城里	6630		3	5	2				critter069b	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	维吾尔族女c_皇家城里	6631		3	5	2				critter069c	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	白族舞女_皇家城里	6632		3	5	2				critter060	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	杂耍艺人1_皇家城里	6633		3	5	2				critter082	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	杂耍艺人2_皇家城里	6634		3	5	2				critter083	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
皇家新喜	杂耍艺人3_皇家城里	6635		3	5	2				critter084	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯管家	管家_王侯村里	6636		3	5	2				passerby283	0	0	0	0	0	36	36	20	11	10	27	marry_guanjia		sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	美丽的侍女_王侯村里	6637		3	5	2				passerby284	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	花童_王侯村里	6638		3	5	2				passerby285	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	灯笼左_王侯村里	6639		3	5	2				passerby290	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	灯笼右_王侯村里	6640		3	5	2				passerby291	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	喜字牌_王侯村里	6641		3	5	2				passerby292	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	拱形花门_王侯村里	6642		3	5	2				passerby293	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	灯笼2_王侯村里	6643		3	5	2				passerby294	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	灯笼3_王侯村里	6644		3	5	2				passerby295	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	灯笼4_王侯村里	6645		3	5	2				passerby296	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯庆典	开心大爆竹_王侯村里	6646		3	5	2				passerby297	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	白族舞男_王侯村里	6647		3	5	2				critter067	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	维吾尔族男_王侯村里	6648		3	5	2				critter068	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	维吾尔族女a_王侯村里	6649		3	5	2				critter069a	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	维吾尔族女b_王侯村里	6650		3	5	2				critter069b	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	维吾尔族女c_王侯村里	6651		3	5	2				critter069c	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	白族舞女_王侯村里	6652		3	5	2				critter060	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	杂耍艺人1_王侯村里	6653		3	5	2				critter082	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	杂耍艺人2_王侯村里	6654		3	5	2				critter083	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
王侯新喜	杂耍艺人3_王侯村里	6655		3	5	2				critter084	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18		1			
白秋琳	白秋琳_皇家主婚人	6656	<color=gold>典礼司仪<color>	3	5	2				passerby019	0	0	0	0	0	36	36	20	11	10	27	marry_zhenghunren		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\Passerby019.spr	1			
白秋琳	白秋琳_王侯主婚人	6657	<color=gold>典礼司仪<color>	3	5	2				passerby019	0	0	0	0	0	36	36	20	11	10	27	marry_zhenghunren		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\Passerby019.spr	1			
白秋琳	白秋琳_贵族主婚人	6658	<color=gold>典礼司仪<color>	3	5	2				passerby019	0	0	0	0	0	36	36	20	11	10	27	marry_zhenghunren		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\Passerby019.spr	1			
白秋琳	白秋琳_侠士主婚人	6659	<color=gold>典礼司仪<color>	3	5	2				passerby019	0	0	0	0	0	36	36	20	11	10	27	marry_zhenghunren		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\Passerby019.spr	1			
万里达	婚礼副本传送	6660	<color=gold>典礼场地传送<color>	3	5	2				passerby283	0	0	0	0	0	36	36	20	11	10	27	chefu3		sk	intensity0	sc	6	6	400	700	540		18		1			
福满多	准备场站岗	6661	<color=gold>典礼场地传送<color>	3	5	2				passerby076	0	0	0	0	0	36	36	20	11	10	27	marry_jieyin		sk	intensity0	sc	6	6	400	700	540		18		1			
灯笼左	灯笼左_婚礼接引场地	6662		3	5	2				passerby291	0	0	0	0	0	36	36	20	11	10	27	animal		sk	intensity0	sc	6	6	400	700	540		18	critter056b				
灯笼右	灯笼右_婚礼接引场地	6663		3	5	2				passerby290	0	0	0	0	0	36	36	20	11	10	27	animal		sk	intensity0	sc	6	6	400	700	540		18	critter056b				
喜字牌	喜字牌_婚礼接引场地	6664		3	5	2				passerby292	0	0	0	0	0	36	36	20	11	10	27	animal		sk	intensity0	sc	6	6	400	700	540		18	critter056b				
毕再遇	毕再遇_准备场	6665	<color=green>先祖之魂使者<color>	3	5	2				enemy173	0	0	0	0	0	36	36	20	11	10	27	td_ready		sk	intensity0	sc	6	6	400	700	540		18		1			
珍珍	珍珍_禅境花园	6666	<color=green>五毒秘术商人<color>	3	5	2				enemy023	0	0	0	0	0	36	36	20	11	10	27	td_merchent		sk	intensity0	sc	6	6	400	700	540		18		1			
小蘑菇(金)	小蘑菇(金)	6667		0	5	1				passerby313	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
大蘑菇(金)	大蘑菇(金)	6668		0	5	1				passerby299	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
巨型蘑菇(金)	巨型蘑菇(金)	6669		0	5	1				passerby300	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
小蘑菇(木)	小蘑菇(木)	6670		0	5	1				passerby301	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
大蘑菇(木)	大蘑菇(木)	6671		0	5	1				passerby302	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
巨型蘑菇(木)	巨型蘑菇(木)	6672		0	5	1				passerby303	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
小蘑菇(水)	小蘑菇(水)	6673		0	5	1				passerby304	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
大蘑菇(水)	大蘑菇(水)	6674		0	5	1				passerby305	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
巨型蘑菇(水)	巨型蘑菇(水)	6675		0	5	1				passerby306	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
小蘑菇(火)	小蘑菇(火)	6676		0	5	1				passerby307	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
大蘑菇(火)	大蘑菇(火)	6677		0	5	1				passerby308	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
巨型蘑菇(火)	巨型蘑菇(火)	6678		0	5	1				passerby309	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
小蘑菇(土)	小蘑菇(土)	6679		0	5	1				passerby310	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
大蘑菇(土)	大蘑菇(土)	6680		0	5	1				passerby311	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
巨型蘑菇(土)	巨型蘑菇(土)	6681		0	5	1				passerby312	0	0	0	0	0	24	26	20	10	20	18	td_tower	activestup	plant	plant	sc	0	0	400	400	540		18	ani001		3		
埋骨兵	埋骨兵_小怪	6682		0	5	1				enemy110	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	4	4	250	700	540	\setting\npc\droprate\qingming\qingming.txt	18	\image\item\other\sculpt\enemy110	0			
埋骨兵	埋骨兵_精英	6683		0	5	1				enemy110	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	4	4	300	700	540	\setting\npc\droprate\qingming\qingming_jingying.txt	18	\image\item\other\sculpt\enemy106	0			
埋骨兵	埋骨兵_首领	6684		0	5	1				enemy110	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	4	4	300	700	540	\setting\npc\droprate\qingming\qingming_shouling.txt	18	\image\item\other\sculpt\enemy130	0			
黑山妖王	黑山妖王	6685		0	5	24				enemy152	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	8	8	400	700	270	\setting\npc\droprate\qingming\qingming_boss.txt	18	\image\item\other\sculpt\enemy101	0			
白秋琳	白秋琳_沙漠迷宫室内	6686		0	0	1				enemy034	0	0	0	0	0	24	26	20	24	26	27		activenormal	singleskillfist	intensity10	sc	20	20	400	700	510		18	\image\item\other\sculpt\enemy124.spr	1	3		
先祖神符	先祖神符_橙金	6687		3	5	2				passerby219	0	0	0	0	0	36	36	20	11	10	27	tower_fu		sk	intensity0	sc	6	6	400	700	540		18		1			
先祖神符	先祖神符_绿木	6688		3	5	2				passerby220	0	0	0	0	0	36	36	20	11	10	27	tower_fu		sk	intensity0	sc	6	6	400	700	540		18		1			
先祖神符	先祖神符_蓝水	6689		3	5	2				passerby221	0	0	0	0	0	36	36	20	11	10	27	tower_fu		sk	intensity0	sc	6	6	400	700	540		18		1			
先祖神符	先祖神符_紫土	6690		3	5	2				passerby222	0	0	0	0	0	36	36	20	11	10	27	tower_fu		sk	intensity0	sc	6	6	400	700	540		18		1			
先祖神符	先祖神符_橙火	6691		3	5	2				passerby219	0	0	0	0	0	36	36	20	11	10	27	tower_fu		sk	intensity0	sc	6	6	400	700	540		18		1			
虎子(面具)	虎子(面具)	6692		0	5	1				enemy190	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	20	20	250	700	540		18	\image\item\other\sculpt\enemy026.spr				
燕燕(面具)	燕燕(面具)	6693		0	5	1				enemy191	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	20	20	250	700	540		18	\image\item\other\sculpt\enemy026.spr				
沈小阳	沈小阳(面具)	6694		3	6	2				enemy181	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	20	20	400	700	510		18		1			
鸭小蛋	鸭小蛋(面具)	6695		3	6	2				enemy182	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	20	20	400	700	510		18		1			
三胖子	三胖子(面具)	6696		3	6	2				critter054	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	20	20	400	700	510		18		1			
苏小小	苏小小(面具)	6697		3	6	2				critter065	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	20	20	400	700	510		18		1			
幽冥武士	幽冥武士_小怪	6698		0	5	1				enemy106	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	6	6	250	700	540	\setting\npc\droprate\qingming\qingming.txt	18	\image\item\other\sculpt\enemy110	0			
幽冥武士	幽冥武士_精英	6699		0	5	8				enemy106	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	6	6	300	700	540	\setting\npc\droprate\qingming\qingming_jingying.txt	18	\image\item\other\sculpt\enemy106	0			
幽冥武士	幽冥武士_首领	6700		0	5	8				enemy106	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	6	6	300	700	540	\setting\npc\droprate\qingming\qingming_shouling.txt	18	\image\item\other\sculpt\enemy130	0			
白骨剑客	白骨剑客_小怪	6701		0	5	1				enemy130	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	9	9	250	700	540	\setting\npc\droprate\qingming\qingming.txt	18	\image\item\other\sculpt\enemy110	0			
白骨剑客	白骨剑客_精英	6702		0	5	8				enemy130	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	9	9	300	700	540	\setting\npc\droprate\qingming\qingming_jingying.txt	18	\image\item\other\sculpt\enemy106	0			
白骨剑客	白骨剑客_首领	6703		0	5	8				enemy130	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	9	9	300	700	540	\setting\npc\droprate\qingming\qingming_shouling.txt	18	\image\item\other\sculpt\enemy130	0			
幽冥狼	幽冥狼_小怪	6704		0	5	1				enemy105	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	12	12	250	700	540	\setting\npc\droprate\qingming\qingming.txt	18	\image\item\other\sculpt\enemy110	0			
幽冥狼	幽冥狼_精英	6705		0	5	8				enemy105	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	12	12	300	700	540	\setting\npc\droprate\qingming\qingming_jingying.txt	18	\image\item\other\sculpt\enemy106	0			
幽冥狼	幽冥狼_首领	6706		0	5	8				enemy105	0	0	0	0	0	24	26	20	10	20	27	td_corpse	activenormal	corpse	corpse	sc	12	12	300	700	540	\setting\npc\droprate\qingming\qingming_shouling.txt	18	\image\item\other\sculpt\enemy130	0			
方行觉	方行觉_4月促销面具	6707		3	6	2				enemy170	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
纤云手	纤云手_4月促销面具	6708		3	6	2				enemy139	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
窦昊	窦昊_5月促销面具	6709		3	6	2				enemy065	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
倾世	纤云手_5月促销面具	6710		3	6	2				enemy188	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
武清风	武清风_冲级活动面具	6711		3	6	2				enemy078	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
倾国	纤云手_冲级活动面具	6712		3	6	2				enemy189	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
唐伯虎	唐伯虎_区域推广面具	6713		3	6	2				enemy061	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
秋香	秋香_区域推广面具	6714		3	6	2				enemy184	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
沃德卡普	沃德卡普_世界杯面具	6715		3	6	2				enemy196	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
拓跋山渊	拓跋山渊_8月促销面具	6716		3	6	2				boss014	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
仇雪	仇雪_8月促销面具	6717		3	6	2				enemy028	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
翠绿树苗	越南9月植树	6718		3	5	2				passerby230	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
翠绿小树	越南9月植树	6719		3	5	2				passerby231	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
茁壮翠绿小树	越南9月植树	6720		3	5	2				passerby232	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
一棵翠绿树	越南9月植树	6721		3	5	2				passerby234	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
玉兔	玉兔_9月vn	6722	<color=green>肚子咕咕叫<color>	0	5	2				ani003	0	0	0	0	0	24	26	20	10	20	27		noaction	sk	pp	sc	6	6	400	700	540		18		1			
事件使者	事件使者_9月vn	6723		3	6	2				passerby179	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\passerby035.spr	1			
兆禧	淘宝活动使者	6724	<color=gold>淘宝活动使者<color>	3	5	2				passerby076	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\passby18.spr	1			
夏小倩	夏小倩_四技能	6725		0	5	1				enemy168	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
紫苑	紫苑_四技能	6726		0	5	1				enemy117	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
宝玉	宝玉_五技能	6727		0	5	1				enemy178	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
叶静	叶静_五技能	6728		0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
宝玉	宝玉_六技能	6729		0	5	1				enemy178	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
唐缺	唐缺_9月促销面具	6730		3	6	2				enemy015	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
牛翠花	牛翠花_9月促销面具	6731		3	6	2				enemy140	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
钟志铭	钟志铭_10月促销面具	6732		3	6	2				enemy053	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
蝶飘飘	蝶飘飘_10月促销面具	6733		3	6	2				enemy023	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
汤圆宴席	汤圆宴席_2011年春节活动	6734		3	6	2				passerby349	0	0	0	0	0	24	26	20	10	20	27	table2011		sk	pp	sc	6	6	400	700	540		18		1			
火蓬春	火蓬春_逍遥谷地狱	6735	<color=gold>红莲使者<color>	0	5	8				passerby091	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4145_2	hellxoyo6735	\setting\boss\hellxoyo\huopengchun.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
风雪晴	风雪晴_逍遥谷地狱	6736	<color=gold>寒冰之女<color>	0	5	8				enemy058	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4132_2	hellxoyo6736	\setting\boss\hellxoyo\fengxueqing.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
慕容素	慕容素_逍遥谷地狱	6737	<color=gold>七心海棠<color>	0	5	8				enemy218	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4127_3	hellxoyo6737	\setting\boss\hellxoyo\murongsu.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
谢无忌	谢无忌_逍遥谷地狱	6738	<color=gold>金毛狮王<color>	0	5	8				enemy220	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4548_2	hellxoyo6738	\setting\boss\hellxoyo\xiewuji.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
叶璇	叶璇_逍遥谷地狱_LV1	6739	<color=gold>杀戮天使<color>	0	5	1				boss018a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yexuan	\setting\boss\hellxoyo\yexuan.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
叶静	叶静_逍遥谷地狱_LV1	6740	<color=gold>逍遥四仙-魅<color>	0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yejing	\setting\boss\hellxoyo\yejing.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
愤怒的叶璇	叶璇_逍遥谷地狱_LV2	6741	<color=gold>杀戮天使<color>	0	5	1				boss018a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yexuan	\setting\boss\hellxoyo\yexuan2.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
发狂的叶静	叶静_逍遥谷地狱_LV2	6742	<color=gold>逍遥四仙-魅<color>	0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yejing	\setting\boss\hellxoyo\yejing2.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
白秋琳	白秋琳_逍遥谷地狱_站立	6743	<color=gold>义军首领<color>	3	6	2				enemy034	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		noskill	hellxoyo_baiqiulin		15	15	400	700	810		9		1			
白秋琳	白秋琳_逍遥谷地狱_冻结	6744	<color=gold>义军首领<color>	8	5	1				enemy034	0	0	0	0	0	24	26	20	10	20	27		noaction	noskill	hellxoyo_baiqiulin2		0	0	400	700	810		9		1			
白秋琳	白秋琳_逍遥谷地狱_战斗	6745	<color=gold>义军首领<color>	0	0	1				enemy034	0	0	0	0	0	24	26	20	10	20	27		activenormal	xoyo6745	hellxoyo_baiqiulin		15	15	400	700	810		9		1	3		
白秋琳	影之白秋琳_逍遥谷地狱_LV1	6746	<color=gold>黑山妖王的傀儡<color>	3	6	2				enemy034a	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	activeboss	noskill	hellxoyo_baiqiulin	\setting\boss\hellxoyo\baiqiulin.ini	15	15	400	700	810		9		1	3		
白秋琳	影之白秋琳_逍遥谷地狱_LV2	6747	<color=gold>黑山妖王的傀儡<color>	0	5	1				enemy034a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_baiqiulin	\setting\boss\hellxoyo\baiqiulin.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
