Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
卷九·喜鹊桥	七夕道具占位	18	1	1357	9	\image\item\huodong\shujuan3.spr		32	卷九·喜鹊桥。<color=gold>七夕诗画<color>共分12卷，右键点击可阅读这段凄美动听的故事，集齐3种或者更多不同的书卷便可到临安鹊神处换取奖励，集齐的书卷种类越多奖励越丰厚，奖励每天可以兑换一次。		0	1	1	100000		4	1		QX_book			1																						
卷十·相思雨	七夕道具占位	18	1	1357	10	\image\item\huodong\shujuan3.spr		32	卷十·相思雨。<color=gold>七夕诗画<color>共分12卷，右键点击可阅读这段凄美动听的故事，集齐3种或者更多不同的书卷便可到临安鹊神处换取奖励，集齐的书卷种类越多奖励越丰厚，奖励每天可以兑换一次。		0	1	1	100000		4	1		QX_book			1																						
卷十一·双儿女	七夕道具占位	18	1	1357	11	\image\item\huodong\shujuan3.spr		32	卷十一·双儿女。<color=gold>七夕诗画<color>共分12卷，右键点击可阅读这段凄美动听的故事，集齐3种或者更多不同的书卷便可到临安鹊神处换取奖励，集齐的书卷种类越多奖励越丰厚，奖励每天可以兑换一次。		0	1	1	100000		4	1		QX_book			1																						
卷十二·缘末	七夕道具占位	18	1	1357	12	\image\item\huodong\shujuan3.spr		32	卷十二·缘末。<color=gold>七夕诗画<color>共分12卷，右键点击可阅读这段凄美动听的故事，集齐3种或者更多不同的书卷便可到临安鹊神处换取奖励，集齐的书卷种类越多奖励越丰厚，奖励每天可以兑换一次。		0	1	1	100000		4	1		QX_book			1																						
卷十三·XX	七夕道具占位	18	1	1357	13	\image\item\other\scriptitem\canjuan.spr		32	卷十三·XX		0	1	1	100000		4	1		QX_book			1																						
卷十四·XX	七夕道具占位	18	1	1357	14	\image\item\other\scriptitem\canjuan.spr		32	卷十四·XX		0	1	1	100000		4	1		QX_book			1																						
卷十五·XX	七夕道具占位	18	1	1357	15	\image\item\other\scriptitem\canjuan.spr		32	卷十五·XX		0	1	1	100000		4	1		QX_book			1																						
尾卷·XX	七夕道具占位	18	1	1357	16	\image\item\other\scriptitem\canjuan.spr		32	尾卷·XX		0	1	1	100000		4	1		QX_book			1																						
鹊神白银锦盒	七夕宝箱1	18	1	1358	1	\image\item\other\scriptitem\queshenbaoxiang.spr		32	两情若是久长时，又岂在朝朝暮暮？这乃是鹊神为感谢你而赠送的神秘宝箱，打开可获得丰厚奖励。		0	1	1	100000		1	1		randomitem			1		220																				
鹊神黄金锦盒	七夕宝箱2	18	1	1358	2	\image\item\other\scriptitem\queshenbaoxiang.spr		32	两情若是久长时，又岂在朝朝暮暮？这乃是鹊神为感谢你而赠送的神秘宝箱，打开可获得惊喜的奖励。		0	1	1	100000		1	1		randomitem			1		221																				
鹊神翡翠锦盒	七夕宝箱3	18	1	1358	3	\image\item\other\scriptitem\queshenbaoxiang.spr		32	两情若是久长时，又岂在朝朝暮暮？这乃是鹊神为感谢你而赠送的神秘宝箱，打开可获得珍贵的奖励。		0	1	1	100000		1	1		randomitem			1		222																				
鹊神宝石锦盒	七夕道具占位	18	1	1358	4	\image\item\other\scriptitem\huangjbaoxiang.spr		32	七夕期间，集齐11本不重复的七夕书卷，喜鹊给予的丰厚奖励，打开后可随机获得一种4级宝石（不绑定）。		0	1	1	100000		1	1		randomitem			1		225																				
鹊神翡翠锦盒	七夕宝箱3	18	1	1358	5	\image\item\other\scriptitem\queshenbaoxiang.spr		32	两情若是久长时，又岂在朝朝暮暮？这乃是鹊神为感谢你而赠送的神秘宝箱，打开可获得珍贵的奖励。		0	1	1	100000		1	1		randomitem			1		226																				
宝箱6	七夕道具占位	18	1	1358	6	\image\item\other\scriptitem\huangjbaoxiang.spr		32	宝箱6		0	1	1	100000		1	1					1																						
宝箱7	七夕道具占位	18	1	1358	7	\image\item\other\scriptitem\huangjbaoxiang.spr		32	宝箱7		0	1	1	100000		1	1					1																						
宝箱8	七夕道具占位	18	1	1358	8	\image\item\other\scriptitem\huangjbaoxiang.spr		32	宝箱8		0	1	1	100000		1	1					1																						
宝箱9	七夕道具占位	18	1	1358	9	\image\item\other\scriptitem\huangjbaoxiang.spr		32	宝箱9		0	1	1	100000		1	1					1																						
宝箱10	七夕道具占位	18	1	1358	10	\image\item\other\scriptitem\huangjbaoxiang.spr		32	宝箱10		0	1	1	100000		1	1					1																						
同心蜡烛	七夕道具占位	18	1	1359	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	象征着无限情意的爱之蜡烛，七夕佳节期间，配合女方的七夕之愿使用可以获得丰厚奖励及高额经验。		0	1	1	0		1	1					1																						
七夕之愿	七夕道具占位	18	1	1359	2	\image\item\other\scriptitem\huangjbaoxiang.spr		32	象征着无限情意的七夕之愿，七夕佳节期间，配合男方的同心蜡烛使用可以获得丰厚奖励及高额经验。		0	1	1	0		1	1					1																						
同心锦盒	七夕道具占位	18	1	1360	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	前世的一万次回眸换得今生与你相遇。在这浪漫的七夕佳节里，相识即是缘分，让欣喜蔓延在这浓烈的夏天。<enter><color=green>右键点击使用可获得奖励。<color>		0	1	1	100000		1	1		randomitem			1		223																				
侠侣同心锦盒	七夕道具占位	18	1	1360	2	\image\item\other\scriptitem\huangjbaoxiang.spr		32	侠侣同心，其力断金。在这浪漫的七夕佳节里，愿你们海枯石烂永远相伴。<enter><color=green>右键点击使用可获得奖励。<color>		0	1	1	100000		1	1		randomitem			1		224																				
4折精气散（小）x5	奇珍阁自动使用物品	18	1	1361	1	\image\item\other\scriptitem\jingqisan.spr		36	脚本金币购买奇珍阁精气散，过渡物品，自动使用获得小精气散		0	1	1	5000		1	1		coin_arm_item			1		22																				
4折活气散（小）x5	奇珍阁自动使用物品	18	1	1361	2	\image\item\other\scriptitem\huoqisan.spr		36	脚本金币购买奇珍阁活气散，过渡物品，自动使用获得小活气散		0	1	1	5000		1	1		coin_arm_item			1		23																				
马来国庆奖券	马来国庆抽奖	18	1	1362	1	\image\item\other\quest\quest_0119_s.spr		32	礼官处领取的抽奖凭证，使用增加<color=gold>1次<color>参加每天<color=gold>晚上10点<color>抽奖活动的机会！晚上10点以后使用的奖券会进入第二天的抽奖名单内。<enter><color=gold>右键点击使用<color>		0	1	1	100000		1	1		newluckylottery			1																						
面具福袋（占位）	台湾活动专用	18	1	1363	1	\image\item\other\quest\quest_0015_s.spr		32	面具福袋，打开可获得丰厚奖励，试试你的手气。<enter><color=gold>右键点击使用<color>		0	1	1	100000		0	1		randomitem			1		197																				
角色转移资格证	角色转移资格证	18	1	1364	1	\image\item\huodong\zhonghunxunzhang.spr		32	角色转移资格证		0	1	1	50000		3	1		roletransfer_item			1																						
神仙绳	角色转移资格证	18	1	1364	2	\image\item\huodong\zhonghunxunzhang.spr		32	角色转移资格证		0	1	1	50000		3	1		roletransfer_item_out			1																						
鲤鱼	钓鱼占位	18	1	1365	1	\image\item\other\scriptitem\liyu.spr		32	一种淡水鱼，肥嫩鲜美，肉味纯正，皮鳞脑目血皆可入药。		0	1	1	50000		3	1		weekendfish_fish			1																						
黄鱼	钓鱼占位	18	1	1366	1	\image\item\other\fish\guiyu1.spr		32	一种常见鱼，身体肥美，鳞色金黄，“松鼠黄鱼”为筵席佳肴。耳石可作药用。		0	1	1	50000		3	1		weekendfish_fish			1																						
虾虎鱼	钓鱼占位	18	1	1367	1	\image\item\other\fish\liyu.spr		32	一种食肉类海鱼，身体细长，有色彩明亮的花纹。传说一年生死，来年不候。		0	1	1	50000		3	1		weekendfish_fish			1																						
鲢鱼	钓鱼占位	18	1	1368	1	\image\item\other\fish\lianyu.spr		32	著名的四大家鱼之一，肉质鲜嫩，营养丰富，味甘、性温，入脾、暖胃。		0	1	1	50000		3	1		weekendfish_fish			1																						
鲟鱼	钓鱼占位	18	1	1369	1	\image\item\other\fish\xunyu.spr		32	是一种最古老的鱼类，喜生活于流水。肉味鲜美、骨软、滋补，“利五藏，肥美人”。		0	1	1	50000		3	1		weekendfish_fish			1																						
白鳗	钓鱼占位	18	1	1370	1	\image\item\other\fish\caoyu1.spr		32	喜欢在清澈、结净的水中栖身，是为至纯至净之鱼。有补虚养血，养颜美容的功效。		0	1	1	50000		3	1		weekendfish_fish			1																						
草鱼	钓鱼占位	18	1	1371	1	\image\item\other\fish\caoyu.spr		32	淡水四大家鱼之一，味甘、性温、无毒，有暖胃和中之功效。其胆可入药亦有毒。		0	1	1	50000		3	1		weekendfish_fish			1																						
鳕鱼	钓鱼占位	18	1	1372	1	\image\item\other\fish\tuantouyu1.spr		32	一种名贵食用鱼，吻长，钝尖，肉质细腻，口感甜滑，入口即化，按季回流河中产子。		0	1	1	50000		3	1		weekendfish_fish			1																						
鳙鱼	钓鱼占位	18	1	1373	1	\image\item\other\fish\yongyu1.spr		32	又名花鲢、黑鲢。性温驯，不爱跳跃，居水中层。性偏温，鱼胆有毒。		0	1	1	50000		3	1		weekendfish_fish			1																						
霸王鱼	钓鱼占位	18	1	1374	1	\image\item\huodong\bawangyu.spr		32	性凶猛，行动敏捷，为上等食材。肉细刺少，肉味鲜美香肥。其肉亦可入药。		0	1	1	50000		3	1		weekendfish_fish			1																						
铜鱼	钓鱼占位	18	1	1375	1	\image\item\other\fish\liyu1.spr		32	又名黄道士、竹鱼，体呈黄铜色，各鳍浅黄。集群游弋，性极饕餮，幼鱼常食其他鱼的鱼苗。		0	1	1	50000		3	1		weekendfish_fish			1																						
鳌花鱼	钓鱼占位	18	1	1376	1	\image\item\other\fish\qingyu.spr		32	肉洁白、细嫩而鲜美，为鱼中之佳品。有诗云：“西塞山前白鹭飞，桃花流水鳜鱼肥”。		0	1	1	50000		3	1		weekendfish_fish			1																						
大头鱼	钓鱼占位	18	1	1377	1	\image\item\other\fish\datouyu.spr		32	又名鳙鱼、鲢鳙，著名的四大家鱼之一。肉质雪白细嫩，为鱼头火锅首选食材。		0	1	1	50000		3	1		weekendfish_fish			1																						
巨鳝	钓鱼占位	18	1	1378	1	\image\item\other\fish\shanyu.spr		32	一种较为罕见的鳝类，体形硕大，肉嫩味鲜，为席上佳肴，以小暑前后者最为肥美，民间有“小暑巨鳝赛人参”的说法。		0	1	1	50000		3	1		weekendfish_fish			1																						
鲶鱼	钓鱼占位	18	1	1379	1	\image\item\other\fish\nianyu.spr		32	周身无鳞，体表多黏液，有四须。味甘性温，补中益阳，强精壮骨，为食疗滋补上品，卵有毒。		0	1	1	50000		3	1		weekendfish_fish			1																						
团头鱼	钓鱼占位	18	1	1380	1	\image\item\other\fish\tuantouyu.spr		32	又称团头鲂，腹内有肪，味最腴美，产樊口者甲天下，又以“鳞白而腹内无黑膜者真”，为上等食用鱼。		0	1	1	50000		3	1		weekendfish_fish			1																						
青鱼	钓鱼占位	18	1	1381	1	\image\item\other\scriptitem\luofeiyu.spr		32	淡水四大家鱼之一，肉质肥嫩，味鲜腴美，尤以冬令最为肥壮，是淡水鱼之上品。		0	1	1	50000		3	1		weekendfish_fish			1																						
白鲳	钓鱼占位	18	1	1382	1	\image\item\other\fish\helu.spr		32	俗名燕子鲳、瓜核，一种常见海鱼，产于南海。味道鲜美，幼鱼可作观赏。		0	1	1	50000		3	1		weekendfish_fish			1																						
鲮鱼	钓鱼占位	18	1	1383	1	\image\item\other\fish\yongyu1.spr		32	华南盛产鱼类，其肉细嫩、味鲜美、质量上乘。入药后，有健筋骨，活血行气，逐水利湿之功效。		0	1	1	50000		3	1		weekendfish_fish			1																						
鲫鱼	钓鱼占位	18	1	1384	1	\image\item\other\fish\lianyu1.spr		32	肉嫩味鲜，以四至八月和八至十二月最为肥美。尤其适做汤料，有滋补之效。		0	1	1	50000		3	1		weekendfish_fish			1																						
马哈鱼	钓鱼占位	18	1	1385	1	\image\item\other\fish\mahayu.spr		32	又名鲑鱼，素以肉质鲜美、营养丰富著称，为名贵鱼品。长余四年，溯回江河繁衍后代，以死相搏。		0	1	1	50000		3	1		weekendfish_fish			1																						
金龙鱼	钓鱼占位	18	1	1386	1	\image\item\other\fish\shuilongyu1.spr		32	一种很古老的鱼类，体态优美，鳞片宽大，相传为远古遗存族类。		0	1	1	50000		3	1		weekendfish_fish			1																						
河豚	钓鱼占位	18	1	1387	1	\image\item\other\fish\hetun.spr		32	其肉洁白如玉，晶莹剔透，其味鲜美柔嫩，回味无穷。 自古有云：“食得一口河豚肉，从此不闻天下鱼”。奈何此鱼腹中有剧毒，脏腑藏毒汁。		0	1	1	50000		3	1		weekendfish_fish			1																						
花鳅	钓鱼占位	18	1	1388	1	\image\item\other\fish\niqiu.spr		32	俗名花泥鳅，肉质鲜美，栖于江河水流缓慢处，分布长江以南各江河。		0	1	1	50000		3	1		weekendfish_fish			1																						
河鲈	钓鱼占位	18	1	1389	1	\image\item\other\fish\helu1.spr		32	肉质鲜嫩，爽滑少刺，是淡水鱼之珍品，流传有“尝罢河鲈不思鱼”之说。		0	1	1	50000		3	1		weekendfish_fish			1																						
鱼竿·磷光	钓鱼占位	18	1	1390	1	\image\item\other\fish\yugan_yellow.spr		32	将鱼竿放到快捷栏上，点击鱼竿可以钓鱼或者收鱼。到有水的地方找鱼去吧，祝君好运。<enter><color=gold>鱼儿咬钩时会有声音和水花出现<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
鱼竿·夏末	钓鱼占位	18	1	1390	2	\image\item\other\fish\yugan_green.spr		32	将鱼竿放到快捷栏上，点击鱼竿可以钓鱼或者收鱼。到有水的地方找鱼去吧，祝君好运。<enter><color=gold>鱼儿咬钩时会有声音和水花出现<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
鱼竿·秋夜	钓鱼占位	18	1	1390	3	\image\item\other\fish\yugan_red.spr		32	将鱼竿放到快捷栏上，点击鱼竿可以钓鱼或者收鱼。到有水的地方找鱼去吧，祝君好运。<enter><color=gold>鱼儿咬钩时会有声音和水花出现<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
鱼竿·涟漪	钓鱼占位	18	1	1390	4	\image\item\other\fish\yugan_blue.spr		32	将鱼竿放到快捷栏上，点击鱼竿可以钓鱼或者收鱼。到有水的地方找鱼去吧，祝君好运。<enter><color=gold>鱼儿咬钩时会有声音和水花出现<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
鱼竿·冬雪	钓鱼占位	18	1	1390	5	\image\item\other\fish\yugan_zi.spr		32	将鱼竿放到快捷栏上，点击鱼竿可以钓鱼或者收鱼。到有水的地方找鱼去吧，祝君好运。<enter><color=gold>鱼儿咬钩时会有声音和水花出现<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
粗制鱼饵	钓鱼占位	18	1	1391	1	\image\item\other\fish\cuzhiyuer.spr		32	一种普通的鱼饵，配合鱼竿、水产秘术可于周末进行钓鱼。当此种鱼饵和精工鱼饵同时存在时，优先扣除精工鱼饵。<enter><color=gold>此种鱼饵每天最多可以使用50个。<color>		0	10	100	50000		1	1					1																						
精工鱼饵	钓鱼占位	18	1	1392	1	\image\item\other\fish\gaojiyuer.spr		32	新鲜出炉的优质鱼饵，可以吸引到较大的鱼儿上钩哦。当背包中出现粗制鱼饵和此鱼饵时，优先使用此种鱼饵。<enter><color=green>每天最多可以使用50个<color>		0	1	100	50000		1	1					1																						
精工鱼饵粉	钓鱼占位	18	1	1393	1	\image\item\other\fish\gaojiyuerfen.spr		32	制作精工鱼饵的必备材料，每天最多可以制作50个精工鱼饵。制作每个鱼饵消耗<color=gold>30点精活<color>。<enter><color=green>精工鱼饵钓到的鱼儿将比普通粗制鱼饵钓到的鱼儿更大更重。<color>		0	100	100	50000		1	1		weekendfish_material_fishbait			1																						
秦洼的鱼篓	钓鱼占位	18	1	1394	1	\image\item\other\quest\quest_0135_s.spr		32	一种淡水鱼，肉质鲜美，鱼皮可入药。		0	1	1	50000		1	1					1																						
水产秘术	钓鱼占位	18	1	1395	1	\image\item\other\quest\quest_0046_s.spr		32	秦洼亲笔撰写的水产秘籍，点击使用后可让水产大师帮助你鉴定鱼群的种类。<enter><color=gold>独钓寒江雪<color>		0	200	1	50000		1	1		weekend_detect_fish			1																						
湿透了的当票	钓鱼占位	18	1	1396	1	\image\item\other\quest\quest_0001_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>上面依稀写着“村头老张家一头2岁黄牛，当期半年，永丰当铺。” 		0	200	1	50000		1	1		weekendfish_zawu			1																						
乱糟糟的水草	钓鱼占位	18	1	1397	1	\image\item\other\quest\quest_0002_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>一丛缠住鱼线的水草。		0	200	1	50000		1	1		weekendfish_zawu			1																						
一束灰白的头发	钓鱼占位	18	1	1398	1	\image\item\other\quest\quest_0040_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>高堂明镜悲白发，朝如青丝暮成雪。		0	200	1	50000		1	1		weekendfish_zawu			1																						
残缺不全的鱼骨	钓鱼占位	18	1	1399	1	\image\item\other\quest\quest_0052_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>看起来是鱼群种内斗争的牺牲者……		0	200	1	50000		1	1		weekendfish_zawu			1																						
一把锈剑	钓鱼占位	18	1	1400	1	\image\item\other\quest\quest_0041_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>剑铭为“高手”的铁剑，看上去年久并生有锈斑。		0	200	1	50000		1	1		weekendfish_zawu			1																						
绑着布条的小草人	钓鱼占位	18	1	1401	1	\image\item\other\quest\quest_0115_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>布条上写着“臭小宁，诅咒你一辈子吃包子没有馅儿！”		0	200	1	50000		1	1		weekendfish_zawu			1																						
破旧的钓鱼竿	钓鱼占位	18	1	1402	1	\image\item\other\quest\quest_0131_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>这是谁的钓鱼竿？		0	200	1	50000		1	1		weekendfish_zawu			1																						
破旧的斗笠	钓鱼占位	18	1	1403	1	\image\item\other\quest\quest_0075_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>破了一个大洞，看来是被主人丢弃的。		0	200	1	50000		1	1		weekendfish_zawu			1																						
空酒坛	钓鱼占位	18	1	1404	1	\image\item\huodong\hugujiu.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>一个封好的酒坛，可惜里面已经没有酒了，打开塞子还能隐隐闻到一股虎骨酒的香气。		0	200	1	50000		1	1		weekendfish_zawu			1																						
小白猪玩偶	钓鱼占位	18	1	1405	1	\image\item\other\scriptitem\jh_bianzhuwan.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>小白猪，白又白。看似是个孩子的玩偶，洗干净应该还可以用……		0	200	1	50000		1	1		weekendfish_zawu			1																						
奇异的绿石	钓鱼占位	18	1	1406	1	\image\item\other\scriptitem\liulishi.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>散发出异样的光泽，被河水冲刷的圆润光滑。		0	200	1	50000		1	1		weekendfish_zawu			1																						
美丽的瓷瓶	钓鱼占位	18	1	1407	1	\image\item\other\scriptitem\partner_jinghua_3.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>看起来像街口老王的手艺，做工还蛮不错呢。		0	200	1	50000		1	1		weekendfish_zawu			1																						
锈迹斑斑的锄头	钓鱼占位	18	1	1408	1	\image\item\other\scriptitem\qm_chutou.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>看起来在水中已经泡了很久的锄头，应该不能用了。		0	200	1	50000		1	1		weekendfish_zawu			1																						
装满污泥的水壶	钓鱼占位	18	1	1409	1	\image\item\other\quest\quest_0006_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>好沉，好沉……可惜里头啥宝贝也没有啊。		0	200	1	50000		1	1		weekendfish_zawu			1																						
干净的羽毛	钓鱼占位	18	1	1410	1	\image\item\other\scriptitem\queyu.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>一根被打湿了的羽毛，看起来像孔雀的羽毛。		0	200	1	50000		1	1		weekendfish_zawu			1																						
一张图卷	钓鱼占位	18	1	1411	1	\image\item\other\scriptitem\treasure_map_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>这应该不是一藏宝图，可惜，可惜……		0	200	1	50000		1	1		weekendfish_zawu			1																						
破破烂烂的布	钓鱼占位	18	1	1412	1	\image\item\other\quest\quest_0028_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>只看模糊辨认出几个字 “只愿君心似我心……”		0	200	1	50000		1	1		weekendfish_zawu			1																						
硬邦邦的点心	钓鱼占位	18	1	1413	1	\image\item\other\scriptitem\vn_lvdoubing.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>泡在水里还这么硬，能吃吗？		0	200	1	50000		1	1		weekendfish_zawu			1																						
渔夫秘录	钓鱼占位	18	1	1414	1	\image\item\other\scriptitem\wulinmiji_chuji.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>里面只写着一句话“这是秘录，记载着秘密。钓鱼的乐趣和精神要用一生去体会。”		0	200	1	50000		1	1		weekendfish_zawu			1																						
一块奇怪的肉	钓鱼占位	18	1	1415	1	\image\item\other\quest\quest_0068_s.spr		32	<color=green>右键点击使用可获得100绑银<color><enter><enter>看起来泡了很久，不知道是什么种类的肉。		0	200	1	50000		1	1		weekendfish_zawu			1																						
加1技能残卷（金）（占位）		18	1	1416	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战金系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买柔小翠留给你的特制金系武器。<enter><color=gold>右键点击使用。<color>		0	1	10	100000		0	1					1																						
加1技能残卷（木）		18	1	1417	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战木系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买张善德留给你的特制木系武器。<enter><color=gold>右键点击使用。<color>		0	1	10	100000		0	1					1																						
加1技能残卷（水）		18	1	1418	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战水系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买贾逸山留给你的特制水系武器。<enter><color=gold>右键点击使用。<color>		0	1	10	100000		0	1					1																						
加1技能残卷（火）		18	1	1419	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战火系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买乌山青留给你的特制火系武器。<enter><color=gold>右键点击使用。<color>		0	1	10	100000		0	1					1																						
加1技能残卷（土）		18	1	1420	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	10	100000		0	1					1																						
加1技能卷（土）		18	1	1421	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1422	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1423	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1424	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1425	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1426	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1427	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1428	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1429	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1430	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1431	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1432	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
加1技能卷（土）		18	1	1433	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	挑战过武林高手的证明。<enter>使用后增加10点挑战土系武林高手声望。<enter>此声望累积到一定程度后可以在临安特制武器贩卖商处购买陈无命留给你的特制土系武器。<enter><color=gold>右键点击使用。<color>		0	1	1	100000		0	1					1																						
