Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
精巧的虎琨玉·原石（4级）	加五行效果时间宝石（4级）	24	2	33	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					33	4																			
耀眼的虎琨玉·原石（5级）	加五行效果时间宝石（5级）	24	2	33	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					33	5																			
磨损的尹雪玉·原石（2级）	加五行效果概率宝石（2级）	24	2	34	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					34																				
完整的尹雪玉·原石（3级）	加五行效果概率宝石（3级）	24	2	34	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					34	3																			
精巧的尹雪玉·原石（4级）	加五行效果概率宝石（4级）	24	2	34	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					34	4																			
耀眼的尹雪玉·原石（5级）	加五行效果概率宝石（5级）	24	2	34	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					34	5																			
磨损的璃心石·原石（2级）	加会心宝石（2级）	24	2	35	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					35																				
完整的璃心石·原石（3级）	加会心宝石（3级）	24	2	35	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					35	3																			
精巧的璃心石·原石（4级）	加会心宝石（4级）	24	2	35	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					35	4																			
耀眼的璃心石·原石（5级）	加会心宝石（5级）	24	2	35	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					35	5																			
磨损的天机石·原石（2级）	减会心宝石（2级）	24	2	36	2	\image\item\gem\lv2goldgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					36																				
完整的天机石·原石（3级）	减会心宝石（3级）	24	2	36	3	\image\item\gem\lv3goldgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					36	3																			
精巧的天机石·原石（4级）	减会心宝石（4级）	24	2	36	4	\image\item\gem\lv4goldgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					36	4																			
耀眼的天机石·原石（5级）	减会心宝石（5级）	24	2	36	5	\image\item\gem\lv5goldgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					36	5																			
