SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
白鹿击		2502	5	1	2						-1							0	0	0			0	2	0	0	0	0	0	1016	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	bailuyan	
狼王拳		2503	5	2	1						-1							0	0	0			0	2	0	0	0	5	1	1017	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2504	0	0	0	0	0	0	40		0					0	0	0	0	1	empty	
狼牙		2504	2								-1							616	0	64800			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	canglangbuff	
白鹿击		2505	5	4	1						-1							0	0	0			0	2	0	0	0	2	3	1018	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2506	0	0	0	0	0	0	0		2					0	0	0	0	1	empty	
鹿角		2506	2								-1							617	0	64800			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	bailubuff	
献祭_子		2507	5	4	1						-1							0	0	0			0	2	0	0	0	2	60	2508	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8					0	0	0	0	1	empty	
献祭_子子		2508	5	4	1						-1							0	0	0			0	2	0	0	0	0	0	665	-1	5	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2540	4	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
npc归宗剑		2509	5	1	2		atk_add			50000	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	1	800	0	4	35	602	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	0	1	npc_dmgmaxhp	
图腾		2510	5	4	1						-1							0	0	0			0	2	0	0	0	2	5	1019	-1	6	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2511	0	0	0	0	0	0	0	350		0					0	0	0	0	1	empty	
图腾爆炸		2511	5	1	1						-1							0	0	0			0	2	0	0	0	2	5	1020	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
腾格尔之怒		2512	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	1021	-1	1	1	11	-1	0	72	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
天生的赞誉		2513	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	1	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	birthhonor	
鹰扬		2514	2								-1							571	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_reduceatk3	
取刀		2515	5	3	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr	159	\audio\fightskill\tianwang\tw_dhc_m.wav	\audio\fightskill\tianwang\tw_dhc_fm.wav	0	0	0			0	0	0	0	0	0	0	578	-1	5	1	11	-1	0	33	0	0	0	0	0	0	0	0	enemy	0	2688	0	0	0	0	0	0	0	0	0	0	0	64		3					0	1	0	0	1	npc_dmgmaxhp	天王中级武功，冲刺对手，使其定身。
乱刃_击退		2516	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				536	0	0			0	2	0	0	0	0	0	156	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2678	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cbt_knock	
取弓		2517	5	4	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr				0	0	0			0	0	0	0	0	4	45	2522	-1	7	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	250		0					0	1	0	0	1	empty	
取枪		2518	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	0	0	0	0	0	0	1095	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2519	9	0	0	0	0	0	0	0	0	0	-200		0					0	0	0	0	1	empty	天王高级绝技，多次冲刺攻击大范围内敌人，冲刺中不受控制效果并大幅减少受到的伤害。
取枪子		2519	5	2	1					100	-1							0	0	0			0	2	0	0	0	4	18	1060	-1	8	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	54		0					0	0	0	0	1	npc_dmgmaxhp	
军令		2520	2								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_addrunspeed	
意气风发		2521	5	0	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1056	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
取弓_子		2522	5	6	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr				0	0	0			0	0	0	0	0	4	45	1022	-1	10	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	24		0					0	1	0	0	1	npc_dmgmaxhp	
boss穿云		2523	5	0	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1023	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2524	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
boss穿云_子		2524	5	3	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1024	-1	3	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-500		6					0	0	0	0	1	npc_dmgmaxhp	
颈击_标记		2525	5	0	2						-1							0	0	0			0	2	0	0	0	0	0	816	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1838	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
醉卧花荫		2526	2			8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				621	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	handsomebuff	
绝代佳人1级		2527	2			8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				620	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	prettybuff	
击退线		2528	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2529	-1	4	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
击退线_子		2529	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1029	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2530	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
击退线_子子		2530	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1030	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	jituixian	
风痕		2531	5	2	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1026	-1	3	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2532	2	0	0	0	0	0	0	0	0	0	128		0					0	0	0	0	1	empty	
风痕_子		2532	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1027	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2533	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
风痕_子子		2533	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1028	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
缠绕		2534	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1031	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2535	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
缠绕_子		2535	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1032	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	chanrao	
藤蔓		2536	5	2	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1033	-1	9	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2537	9	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	
藤蔓_子		2537	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1034	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
火圈		2538	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1035	-1	4	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	280		4					0	0	0	0	1	npc_dmgmaxhp	
黑斑		2539	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	520	0	0	0	1036	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2540	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
天外流星_比例掉血		2540	5	1	2		atk_mag_far				1			\image\icon\fightskill\tianren\tianwailiuxing.spr	210			0	0	0			0	0	0	520	0	0	0	105	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	672	0	0	0	0	0	0	0	0		0					0	0	0	4	1	npc_dmgcurhp	
业火焚城_比例掉血		2541	5	1	1		atk_mag_far				1							0	0	0			0	0	0	0	0	0	0	106	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	4	1	npc_dmgcurhp	
蚊香		2542	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2543	-1	3	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
蚊香_子		2543	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	3	1037	-1	50	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		2					0	0	0	0	1	npc_dmgmaxhp	
地裂		2544	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1038	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2545	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
地裂_子		2545	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	3	1039	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		2					0	0	0	0	1	npc_dmgmaxhp	
同心圆		2546	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1040	-1	13	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2547	0	0	0	2673	0	0	0	0	0	0	0	250		0					0	0	0	0	1	empty	
同心圆_子		2547	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1040	-1	26	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2548	0	0	0	2673	0	0	0	0	0	0	0	500		0					0	0	0	0	1	empty	
射线		2548	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1041	-1	6	1	11	-1	0	54	0	0	0	0	0	0	0	0	enemy	0	0	2549	5	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
射线_子		2549	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1093	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
乱刃		2550	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				536	0	90			0	2	0	0	0	0	0	1086	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2516	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_wudi	
乱刃_子		2551	5	3	1					1000	-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	1	1089	-1	70	1	11	-1	0	54	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	0	1	empty	
加攻击力buff		2552	3								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	atkauto	
加抗性buff		2553	3								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	ripauto	
加血buff		2554	3								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	hpauto	
加攻击力buff		2555	5	1	3						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				571	0	45			0	2	0	0	0	0	0	1042	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				2	0	0	0	0	1	npc_atkstate3	
加抗性buff		2556	5	1	3						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				571	0	45			0	2	0	0	0	0	0	1091	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				2	0	0	0	0	1	kangxingadd	
双月		2557	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2558	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-300		0					0	0	0	0	1	empty	
双月_子		2558	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2559	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
双月_子子		2559	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1084	-1	22	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2672	0	0	0	0	0	0	0	360		2					0	0	0	0	1	empty	
另一个加攻击力buff		2560	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				120	0	90			0	2	0	0	0	0	0	1044	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_atkstate	
死亡子弹		2561	5	1	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1043	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
法阵		2562	5	1	1					10	-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	23	-1	1	1	11	-1	0	54	0	0	0	0	0	0	1	0	enemy	0	2697	0	0	0	0	2563	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
法阵_子		2563	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1085	-1	1	1	11	15	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2564	0	0	0	0	0	0	-120		0			1		0	0	0	0	1	npc_dmgmaxhp	
法阵_子子		2564	2								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				571	0	360			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_alldmgadd2	
推人		2565	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1088	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-150		4					0	0	0	0	1	tuiren	
传递		2566	2								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				632	0	5400			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	player	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	chuandi	
传递_友方debuff		2567	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1119	-1	1	1	11	-1	0	45	0	0	0	0	0	0	0	0	player	0	2587	0	0	2568	0	2566	0	0	0	0	0	0	0		0				2	0	0	0	0	1	chuandi_allydmg	
传递_清buff		2568	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1119	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				2	0	0	0	0	1	chuandi_remove	
花螺旋提示		2569	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	816	-1	10	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2570	0	0	0	0	0	0	0	0	0	0	0	250		5					0	0	0	0	1	npc_dmgmaxhp	
花螺旋		2570	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	18	2571	-1	8	0	11	-1	0	32	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	0	1	empty	
花螺旋_子		2571	5	3	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2572	-1	9	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	128		3					0	0	0	0	1	empty	
花螺旋_子子		2572	5	2	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1045	-1	11	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	npc_dmgmaxhp	
圆圈		2573	5	3	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	2	0	520	0	2	36	2574	-1	16	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	0	1	empty	
圆圈子		2574	5	4	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	2	0	520	0	0	0	2575	-1	5	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	400		0					0	0	0	0	1	empty	
圆圈子子		2575	5	4	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				536	0	90			0	2	0	520	0	0	0	1046	-1	5	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2576	0	0	0	0	0	0	0	0	0	0	0	70		0					0	0	0	0	1	npc_defstate3	
圆圈子子子		2576	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				536	0	90			0	2	0	520	0	0	0	1046	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_defstate3	
蓝色五角星子		2577	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2580	-1	5	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	87		0					0	0	0	0	1	empty	
人气宝贝		2578	2			8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				618	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
玫瑰仙子buff特效		2579	5	1	1	8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				625	0	0			0	2	0	0	0	0	0	1058	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
蓝色五角星子子		2580	5	2	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1113	-1	6	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
菊花残		2581	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	800	0	0	0	1047	-1	1	1	11	2	0	36	0	0	0	0	0	0	0	0	enemy	0	2582	0	0	0	0	0	0	0	0	0	0	0	0		0				3	0	0	0	0	1	npc_specialfixed	
菊花残子		2582	5	4	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	7	1048	-1	6	1	11	2	0	36	0	0	0	0	0	0	0	0	enemy	0	0	2583	18	0	0	0	0	0	0	0	0	0	-400		0					0	0	0	0	1	empty	
菊花残子子		2583	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				636	0	0			0	2	0	0	0	0	0	1087	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	juhuacan	
排毒_作废		2584	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				571	0	1080			0	2	0	0	0	0	0	1110	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				3	0	0	0	0	1	npc_alldmgadd	
排毒子		2585	5	4	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1050	-1	6	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2586	5	0	0	0	0	0	0	0	0	0	110		0					0	0	0	0	1	empty	
排毒子子		2586	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1051	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
传递_伤害自身		2587	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				571	0	270			0	2	0	0	0	0	0	1	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				3	0	0	0	0	1	chuandi_selfdmg	
套马的汉子		2588	2			4					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	taomadehanzi	
套马杆		2589	5	1	1	4				100	-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	0	0	1000	0	0	0	1053	-1	1	1	11	-1	0	0	0	0	0	54	54	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	newyearbianpao	
毒浪		2590	5	3	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	1	0	0	2	8	2591	-1	7	0	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2594	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
