Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
逍遥之御神环	黄金逍遥套装_火系内功女手镯	7	1	4	10	476	10	1	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			1	160000	141500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_poison_resist	10	state_burn_resisttime	10							15	damage_light_resist	110	110														16
逍遥之洪荒腕	黄金逍遥套装_土系外功男护腕	7	1	4	10	477	10	1	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			3	160000	141500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_fire_resist	10	state_stun_resisttime	10							15	damage_light_resist	110	110														16
逍遥之御神环	黄金逍遥套装_土系外功女手镯	7	1	4	10	478	10	1	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			3	160000	141500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_fire_resist	10	state_stun_resisttime	10							15	damage_light_resist	110	110														16
逍遥之洪荒腕	黄金逍遥套装_土系内功男护腕	7	1	4	10	479	10	1	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			3	160000	141500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_fire_resist	10	state_stun_resisttime	10							15	damage_light_resist	110	110														16
逍遥之御神环	黄金逍遥套装_土系内功女手镯	7	1	4	10	480	10	1	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			3	160000	141500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_fire_resist	10	state_stun_resisttime	10							15	damage_light_resist	110	110														16
始皇之圣麟腕	白银始皇套装_金系外功男护腕	6	1	4	10	481	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			2	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_light_resist	8	state_hurt_resisttime	7							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_金系外功女手镯	6	1	4	10	482	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			2	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_light_resist	8	state_hurt_resisttime	7							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_金系内功男护腕	6	1	4	10	483	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			2	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_light_resist	10	state_hurt_resisttime	9							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_金系内功女手镯	6	1	4	10	484	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			2	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_light_resist	10	state_hurt_resisttime	9							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_木系外功男护腕	6	1	4	10	485	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			5	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_cold_resist	8	state_weak_resisttime	7							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_木系外功女手镯	6	1	4	10	486	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			5	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_cold_resist	8	state_weak_resisttime	7							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_木系内功男护腕	6	1	4	10	487	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			5	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_cold_resist	10	state_weak_resisttime	9							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_木系内功女手镯	6	1	4	10	488	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			5	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_cold_resist	10	state_weak_resisttime	9							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_水系外功男护腕	6	1	4	10	489	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			4	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_physics_resist	8	state_slowall_resisttime	7							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_水系外功女手镯	6	1	4	10	490	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			4	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_physics_resist	8	state_slowall_resisttime	7							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_水系内功男护腕	6	1	4	10	491	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			4	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_physics_resist	10	state_slowall_resisttime	9							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_水系内功女手镯	6	1	4	10	492	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			4	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_physics_resist	10	state_slowall_resisttime	9							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_火系外功男护腕	6	1	4	10	493	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			1	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_poison_resist	8	state_burn_resisttime	7							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_火系外功女手镯	6	1	4	10	494	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			1	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_poison_resist	8	state_burn_resisttime	7							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_火系内功男护腕	6	1	4	10	495	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			1	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_poison_resist	10	state_burn_resisttime	9							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_火系内功女手镯	6	1	4	10	496	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			1	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_poison_resist	10	state_burn_resisttime	9							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_土系外功男护腕	6	1	4	10	497	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			3	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_fire_resist	8	state_stun_resisttime	7							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_土系外功女手镯	6	1	4	10	498	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			3	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	attackratingenhance_v	6	damage_fire_resist	8	state_stun_resisttime	7							15	damage_light_resist	80	80														8
始皇之圣麟腕	白银始皇套装_土系内功男护腕	6	1	4	10	499	10	5	\image\item\equip\cuff\m_111_s.spr	\image\item\equip\cuff\m_111.spr	23			3	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	0									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_fire_resist	10	state_stun_resisttime	9							15	damage_light_resist	80	80														8
始皇之锁魂环	白银始皇套装_土系内功女手镯	6	1	4	10	500	10	5	\image\item\equip\cuff\f_211_s.spr	\image\item\equip\cuff\f_211.spr	24			3	120000	48000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	103	8	1									4	allskill_v	1	1			1295	1295	8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	10	manamax_v	10	staminareplenish_v	9	damage_fire_resist	10	state_stun_resisttime	9							15	damage_light_resist	80	80														8
始皇之洪荒腕	黄金始皇套装_金系外功男护腕	7	1	4	10	501	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			2	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_金系外功女手镯	7	1	4	10	502	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			2	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_金系内功男护腕	7	1	4	10	503	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			2	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_金系内功女手镯	7	1	4	10	504	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			2	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_木系外功男护腕	7	1	4	10	505	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			5	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_木系外功女手镯	7	1	4	10	506	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			5	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_木系内功男护腕	7	1	4	10	507	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			5	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_木系内功女手镯	7	1	4	10	508	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			5	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_水系外功男护腕	7	1	4	10	509	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			4	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_水系外功女手镯	7	1	4	10	510	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			4	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_水系内功男护腕	7	1	4	10	511	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			4	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_水系内功女手镯	7	1	4	10	512	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			4	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_light_resist	110	110														16
始皇之洪荒腕	黄金始皇套装_火系外功男护腕	7	1	4	10	513	10	5	\image\item\equip\cuff\m_112_s.spr	\image\item\equip\cuff\m_112.spr	23			1	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	0									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_poison_resist	10	state_burn_resisttime	10							15	damage_light_resist	110	110														16
始皇之御神环	黄金始皇套装_火系外功女手镯	7	1	4	10	514	10	5	\image\item\equip\cuff\f_212_s.spr	\image\item\equip\cuff\f_212.spr	24			1	160000	143000000	70000	2	1	1	suite			damage_series_resist	90	90	-1	-1	-1	-1	active_suit	1	1	1	1																																																											5	113	8	1									4	allskill_v	2	2			1295	1295	8	lifemax_p	10	10					10	lifemax_v	200	200					12	state_stun_resisttime	240	240					14	state_stun_resistrate	200	200					16	damage_light_resist	240	240					lifemax_v	10	manamax_v	10	attackratingenhance_v	10	damage_poison_resist	10	state_burn_resisttime	10							15	damage_light_resist	110	110														16
